MK213549.1	β.1.3.2.1
MW305611.1	β.1.3.1.32
MT227832.1	β.1.3.1.5
KC464499.1	β.1.1.2.6
MW305724.1	β.1.1.3.8
OL685304.1	β.1.2
LC122761.1	β.1.1.2.16
MZ220331.1	β.2.1.5.1
JN975495.1	β.3.1
MK762745.1	β.1.1.2.1
PV232415.1	β.1.1.2.32
LC122756.1	β.1.1.2.16
MH608286.1	β.2.2.1.13
OR397786.1	β.1.1.2.23
MW661284.1	β.1.3.1.5
KM198530.1	β.1.3.1.19
PQ207926.1	β.1.1.2.77
MK762573.1	β.2.2.6.2
MW305683.1	β.1.3.1.4
HQ664990.1	β.1.1.2.6
LC342059.1	β.1.1.2.22
PZ043824.1	β.1.4.4.3
MH260494.1	β.1.1.2.16
MK396778.1	β.1.1.2.1
PP550083.1	β.3.1
JQ911594.1	β.2.2.2.3
MW305497.1	β.2.1.3.1
OP205528.1	β.1.3.1.34
OR700741.1	β.1.1.2.32
OR069404.1	β.1.1.2.13
MH260511.1	β.1.3.1.5
LC597117.1	β.1.1.2.34
KC464505.1	β.1.1.2.9
MW305739.1	β.1.3.1.23
LC597111.1	β.1.1.2.1
MZ272053.1	β.1.3.1.4
MW305710.1	β.1.3.1.8
MK789655.1	β.2.1.3.1
MH702262.1	β.2.7
LC209445.1	β.1.1.2.9
OL451532.1	β.1.1.5.1
PV232416.1	β.1.1.2.32
PV232421.1	β.1.1.2.32
MT010298.1	β.1.2
MW305695.1	β.1.1.4.2
MT707683.1	β.1.2
PQ610214.1	β.1.1.2.38
LC122924.1	β.1.3.1.7
KM036379.1	β.1.1.4.1
LC209439.1	β.1.1.2.26
MW009068.1	β.1.1.4.1
OR536446.1	β.1.3.1.2
MW305688.1	β.1.3.1.4
LC769700.1	β.1.1.13
PQ632217.1	β.2.2.2.1
OP205557.1	β.1.1.2.30
PQ583779.1	β.2.1.3.4
OP669384.1	β.2.3.1.1
OR051927.1	β.1.1.2.80
OR268207.1	β.2.1.3.1
MW305605.1	β.1.3.1.8
MH218720.1	β.2.1.2.2
